,FIPS,State,County,Risk of Severe Economic Harm,% Uninsured,% Children in Poverty,Income Ratio,% Single-Parent Households,% Severe Housing Cost Burden,% Severe Housing Problems,% Enrolled in Free or Reduced Lunch,% Unemployed,High School Graduation Rate
168,05123,Arkansas,St. Francis,69.84928073608681,10.570755866,46.0,5.1721429716000005,59.363831308,15.201788445999998,13.694951665,40.970274818,5.15625,81.060606061
169,05125,Arkansas,Saline,23.043911147732338,9.0439349447,13.0,3.6523798558999996,28.224845661999996,7.400433104199999,9.487510261499999,24.127188741999998,3.1065908933,93.089430894
170,05127,Arkansas,Scott,41.219487073849,14.444254738,30.1,4.5659168564999995,26.335450130999998,9.1673675357,12.610340479000001,40.07569386,3.6757990868,86.486486486
171,05129,Arkansas,Searcy,48.54859752120026,11.984237367,34.9,4.6574925662,20.491803279000003,9.7400460678,11.580594679,46.25,4.328711532,97.29729729700001
172,05131,Arkansas,Sebastian,51.81360936588045,15.79058032,23.0,4.5718811045,35.025380711,11.747815994000002,16.228809359,35.815740831,3.579500657,87.829614604
173,05133,Arkansas,Sevier,50.929549902152644,22.788697789,29.5,4.0930255845,26.350112085,7.9723334547,16.985845129,41.03030303,4.667507659,92.23744292200001
174,05135,Arkansas,Sharp,59.89631613279774,12.71872266,34.4,4.1021552261,36.705202312,11.781860600999998,14.207650272999999,37.104072398,4.7602621594,97.72727272700001
175,05137,Arkansas,Stone,56.47509183918701,14.028236708,33.0,4.9131442956999996,33.023067584,12.151953378,11.782477341,30.05334914,4.5407206832,94.91525423700001
176,05139,Arkansas,Union,64.40330277749167,11.07161664,25.1,5.709929435499999,42.487426655,13.233052812999999,17.24137931,31.053944086999998,5.5513784461,88.31615120299999
177,05141,Arkansas,Van Buren,59.79417722388162,11.707537575,26.9,4.683637035199999,31.100478469000002,10.73001888,12.087912088,69.544468547,5.2524911332999995,93.442622951
178,05143,Arkansas,Washington,42.252892505235685,14.917887074000001,16.9,4.6946886277,29.477226594,12.25914549,16.306236147,39.084957669,2.6034315365,87.382419721
179,05145,Arkansas,White,48.42671747862807,10.467676296,22.4,4.980538189700001,29.184031586,11.863792791,14.01580213,30.848990411,4.3745930267,86.27243928200001
180,05147,Arkansas,Woodruff,54.83743605589314,11.346736435999999,36.4,6.4439518683,41.384180791,8.9191232048,13.869863014000002,35.186873291,4.736656062200001,89.855072464
181,05149,Arkansas,Yell,52.77148350327875,14.788447537,24.8,4.3695005945,44.948453608,8.3084789092,14.085447262999999,50.093589144,4.1975308642,87.32876712299999
182,06001,California,Alameda,42.34387338208535,6.841754120599999,9.8,5.207726732,25.675750794000002,17.425057070999998,23.660496725999998,43.968560638999996,2.9999469474000002,86.81412894399999
183,06003,California,Alpine,67.32069900779345,8.4084084084,34.7,4.1937458194,43.09623431,19.031141869000002,23.188405796999998,72.5,4.5703839122000005,0.0
184,06005,California,Amador,45.56511140865863,7.1628841983000004,13.8,4.2492997199,27.599577018,17.000364033,19.368421053,46.600771456000004,4.0051679587,88.483146067
185,06007,California,Butte,64.47711745116216,8.706096215,20.1,5.574449765900001,32.411181005,20.170041258,22.694579264,59.028018532,4.9585248072,84.51454322
186,06009,California,Calaveras,57.94366052116593,8.4655253652,17.5,4.638413537,38.301763553,19.165827359,20.321761219000003,54.256880734,3.9576600627999996,89.748953975
187,06011,California,Colusa,58.92642565317402,13.835725678,14.1,4.2178708174,29.717783067,12.622352082,18.462643678,76.252086811,12.927340687000001,89.344262295
188,06013,California,Contra Costa,41.28901019672469,6.9577406278,9.2,4.7350666701,25.838223938000002,16.873427199,21.11007896,40.651405573000005,3.1514249782999997,87.897242055
189,06015,California,Del Norte,67.7035053386892,7.6647966339,26.6,5.0737902988,34.214092141,16.648625244,22.233986236,65.109559355,5.5114948298,80.97826087
190,06017,California,El Dorado,39.142376489168136,6.2993385961,9.0,4.8719885604,20.924652056,16.152237433,18.910114023,32.860785314,3.5702977432,89.364640884
191,06019,California,Fresno,79.98420709307516,11.60123895,30.2,5.1304662962,40.725056398,20.100598022,27.633534254,74.203452443,7.455509386599999,81.496114843
192,06021,California,Glenn,65.67789336354585,13.997249312000001,18.6,5.259362929,27.699150829,18.191333473,23.010204081999998,70.324374421,6.5341576023000005,81.696428571
193,06023,California,Humboldt,62.78023826690014,10.526190333999999,23.2,4.8216527468,39.343062883,21.359018188,24.715962004,60.587149989,3.5619655068,83.822422874
194,06025,California,Imperial,80.11810347787275,10.568600063,30.2,5.944400511,36.907725823,18.922942414,27.368995633,76.13114584899999,18.091619168,85.245901639
195,06027,California,Inyo,45.19947128094207,10.698646497,15.1,4.0312973447000005,27.418463239,15.593574507000001,16.614420063,56.759818731,3.8624641833999998,39.862542955
196,06029,California,Kern,77.22130669138602,11.417025396,27.4,4.9079297988,35.937396094,17.648581507,24.735548059,73.681557725,7.9755140221000005,85.78053653
197,06031,California,Kings,71.1418958354791,12.058912615,23.2,4.2451913176,36.440698789,15.801513713,24.363723264,71.152511796,7.7438866327,80.448430493
198,06033,California,Lake,72.80444261338278,11.39870444,26.3,5.4320835534,38.607499244,18.936809617,23.668639053000003,76.656515804,5.2273663965,78.061911171
199,06035,California,Lassen,49.47643080303497,5.743463460599999,15.8,4.5764685807,28.130182421,13.450482699,15.789473684,49.93373973,4.7883624609,86.30573248399999
200,06037,California,Los Angeles,68.74806880214234,12.355019477,19.9,5.3604206501,34.919271274,24.238341040999998,33.391126028,69.501656466,4.6692577458999995,81.568783693
201,06039,California,Madera,74.06787516737047,14.047381106,28.5,4.5649361775,31.755196305,16.531468530999998,24.830751578,79.272566539,7.0146924977,83.205417607
202,06041,California,Marin,36.453290761149454,6.3182172778,6.4,5.659527626900001,23.590340301999998,19.457770944,22.42816092,28.459545576,2.383230223,87.120913746
203,06043,California,Mariposa,62.814570673258494,9.126984127,23.2,4.540157857,31.160968661,18.589482267,19.986216402,58.408488064,5.298186089,85.840707965
204,06045,California,Mendocino,69.15662443780684,13.137140206,25.5,4.9582172702,41.898085736999995,22.731484340999998,27.77858072,72.188495978,3.938058668,83.54066985600001
205,06047,California,Merced,78.3482679300992,11.815375550999999,28.5,4.570727643000001,37.48785075,17.646437855,24.894595630999998,77.713138736,8.2957853875,88.482023968
206,06051,California,Mono,31.00902942287225,11.482277121,11.6,3.0294751976999996,22.11430706,10.22433132,13.636363635999999,55.110837438000004,3.8479587048000004,36.301369863000005
207,06053,California,Monterey,68.90685618154976,15.281631215,19.2,4.2308656659,33.122794637,18.931615929,29.750228329000002,71.822387143,6.2693868078,84.706099134
208,06055,California,Napa,42.518110344354035,10.229740818,8.9,4.4760296539999995,27.652079664000002,17.024427895,22.055696203000004,50.67478039,2.9256710532,86.951364176
209,06057,California,Nevada,45.65094242455453,8.32960624,13.7,4.6757776035,29.439528024,19.057191678,20.524824443,47.781770183999996,3.4663392674,49.969933854
210,06059,California,Orange,47.11521955573866,10.187905338,13.3,4.7257052851,25.323313081,20.168744381,27.032674211999996,49.247201397,2.9248332437,89.183238806
211,06061,California,Placer,35.813849692724965,5.1554375484,7.2,4.657058583,20.364516622,15.714598060999998,18.126965552999998,26.800172972,3.1515066437,90.475376197
212,06063,California,Plumas,59.75641157688742,7.9651219751,19.6,4.4939339914,35.003274394,15.713371721,18.268656716,54.937413074,7.4923547401,80.722891566
213,06065,California,Riverside,62.91756789233357,11.289777300999999,17.1,4.7289275670999995,29.909964025,20.227802367,25.805743112,65.231463319,4.3765350783,88.87535646399999
214,06067,California,Sacramento,59.772719469907635,7.8793493163,20.5,4.850011511,33.393782889,18.379261714000002,22.533114624,60.262044073,3.7931315998,81.033849383
215,06069,California,San Benito,54.33875785353796,10.067474932,11.9,3.7203308133,30.539699014,15.748936659000002,23.979298446999998,57.73985239899999,5.0568531536000005,90.24676850799999
216,06071,California,San Bernardino,65.99632643251965,10.845351557,21.4,4.6187612029,35.895140642,19.722297291,27.033380728,71.677868,4.0351497872,83.37674418600001
217,06073,California,San Diego,50.28066742197959,10.170322601,14.9,4.7082880695,28.773415173000004,20.512418473,25.157959624,51.547358239,3.3075764056,81.071011105
218,06075,California,San Francisco,40.60407868987537,5.5654319079,10.9,7.0685381086,24.97970604,16.963322623,24.854608389000003,52.41871135,2.3533315843000002,71.394669587
219,06077,California,San Joaquin,68.33693823600096,9.69009077,20.5,4.8417108463,32.863146611,18.485011047,25.058072664,64.570199309,5.996255978300001,81.727127346
220,06079,California,San Luis Obispo,43.887973358052655,8.5779697049,10.8,4.684237549200001,26.288113566,19.075291539000002,22.369618313,44.739191797,2.9456429180000003,91.513917176
221,06081,California,San Mateo,35.178700175095265,6.4212439014,7.0,4.891766409700001,20.718830632,17.69026173,23.799854412,34.205486844,2.1999450398,87.743243243
222,06083,California,Santa Barbara,59.665430700037774,13.062476967,14.7,4.734770907200001,32.39224006,20.931400994,29.325410696,63.434175198,3.8934369491000003,87.43280815600001
223,06085,California,Santa Clara,35.89367253750815,6.1014293096,7.1,4.9893136864,21.58580784,16.341506495,23.098407227,37.788365095,2.6012486604,85.23923886899999
224,06087,California,Santa Cruz,56.87506437326192,8.586118861000001,14.5,5.5512738532000006,29.118716215,21.449778664,26.830422890999998,50.73131025399999,4.8969975739,81.681775555
225,06089,California,Shasta,61.14944896487795,8.573802324299999,18.2,4.8127296712,32.831190683,19.36331392,21.881947931,55.246650087,4.943744526000001,86.939759036
226,06091,California,Sierra,60.89453084766711,8.8764742396,18.0,5.766402859299999,38.775510204,17.412935323,10.980392157,46.534653465,6.0250391236,100.0
227,06093,California,Siskiyou,66.8546365914787,10.426998402999999,24.2,4.5124639202,35.295478201,16.051779935,21.134155946,63.711209626000006,6.697300402100001,79.676674365
228,06095,California,Solano,49.53136265320836,6.9312550079,10.2,4.2425851883,35.379094496,16.988099561,21.326084713,52.318755048,3.8946981943,81.37485311399999
229,06097,California,Sonoma,42.954990215264175,9.0431594887,11.7,4.5232962769,29.546415839,18.671327914000003,23.422994525,47.653178184,2.7394910577,80.905687288
230,06099,California,Stanislaus,68.50945857795173,9.1746437515,21.4,4.4180396537,32.37921304,17.913612769,24.182469324,69.40707433,6.4047499774,83.869822485
231,06101,California,Sutter,62.02664194733409,10.843118213,18.0,4.4669668473,30.696760744000002,14.137293645,21.323758976,62.98901098899999,7.4587153946,83.18940702399999
232,06103,California,Tehama,70.09819068218492,9.9149825784,24.2,4.6366843034,34.519147806,19.322268926,20.275715801,70.778508772,5.658315772999999,87.763157895
233,06105,California,Trinity,70.06814982662135,9.9178237461,31.3,5.1414761108,39.455468389,16.359992713,23.674588665,62.727886563,5.6936477587,74.358974359
234,06107,California,Tulare,78.82463006832148,12.024833072,28.6,4.8474482897,36.444379018,19.460505367,26.91662629,76.434737469,9.6041331645,86.14655966299999
235,06109,California,Tuolumne,53.922477426442825,7.4718309859000005,16.5,4.8042772987,30.744154675999997,16.868813607,21.009735114,50.264113568999996,4.6019026196,85.689354276
236,06111,California,Ventura,50.424005218525764,11.576804995,12.4,4.3428423519,26.589306282,18.451531256,23.743224178000002,54.233171178,3.7737710463,86.08938045100001
237,06113,California,Yolo,54.60912555361005,7.2140043383000005,15.2,6.0906594603999995,25.932128691,20.263912632,23.447515335,52.15332728,4.2039108719,86.861614498
238,06115,California,Yuba,66.34394204689806,9.722222222200001,21.8,4.603197478,33.069566484,16.140805274,23.094913272,69.55856795300001,6.4069055643,75.025278059
239,08001,Colorado,Adams,45.507604628008366,13.842716398,12.6,3.72593558,31.022795686,14.076282691,18.129133858,54.274163343999994,3.4711441919999997,77.259086362
240,08003,Colorado,Alamosa,53.435815566313046,16.018781393,24.3,5.2037024570999995,21.285347044,13.105316627,19.512195122,45.011337868000005,4.167159938399999,80.0
241,08005,Colorado,Arapahoe,38.53040134583033,10.289384327,10.3,3.980582245,28.105155791999998,14.009692832,16.545536889,41.722367951,3.2228447277999996,83.483870968
242,08007,Colorado,Archuleta,43.28114807566863,14.291459981,20.7,3.9221422329,21.095518334,13.678571429000002,18.680297398,52.048192771000004,3.4064665127,84.337349398
243,08009,Colorado,Baca,40.526830775569046,15.989304813,29.3,4.5543367635,22.052704576999997,9.8130841121,11.326860840999998,65.18282988899999,1.8393898609000001,90.697674419
244,08011,Colorado,Bent,57.07419233014042,12.368300504,30.4,4.1847672779,32.214765101,18.730933496,19.186046512,67.279894875,3.1730292514,82.471264368
245,08013,Colorado,Boulder,38.718371270642365,7.6624373939999995,6.7,5.1871875101,25.671526628000002,17.595129623,19.624807957,26.475477971999997,2.8474579769,89.259337413
246,08014,Colorado,Broomfield,19.331719710234488,5.6330546446000005,5.1,3.8058645335000003,15.011164274,11.371148513,12.266069975999999,18.084859725999998,2.9259594132999998,0.0
247,08015,Colorado,Chaffee,30.753252995502454,11.245247147999999,13.7,4.3956170213,22.869653082,11.694386694,13.96250808,36.828963795,2.6885043263,87.037037037
248,08017,Colorado,Cheyenne,21.45603735365812,15.757575758,20.4,4.1027323348,15.384615385,6.9321533923,7.7419354839,49.652777778,1.8010291594999999,83.333333333
249,08019,Colorado,Clear Creek,18.294881038211965,5.8307617346,10.2,3.6105832832,22.820163488000002,10.285087719,10.317460317,26.608910891,3.0288065844,86.206896552
250,08021,Colorado,Conejos,59.10152092560168,12.775130474000001,27.5,4.966294389100001,26.877828054000002,13.142462918,15.172413792999999,65.46261089999999,4.387254902,87.943262411
251,08023,Colorado,Costilla,73.95886977718268,17.509920635,36.9,4.8444200574,42.62295082,17.090671885,19.933554817,88.15261044200001,4.2931937173,86.206896552
252,08025,Colorado,Crowley,61.82236412950185,12.894906512,29.7,4.5085175361,34.776536313,12.254025045,18.29787234,53.409090909,4.3705153294,91.17647058799999
253,08027,Colorado,Custer,50.13904624575137,13.124504362,24.9,3.9174177717000003,18.586387435,15.621986499999998,24.615384615,49.370277078,3.6562203229000003,93.333333333
254,08029,Colorado,Delta,55.34298073952004,12.691140965,23.1,4.5823898046,24.044870753,17.503059976,19.20997921,54.56702253899999,3.9391286782,84.122562674
255,08031,Colorado,Denver,55.74466989391286,12.413658793,16.7,5.0739968931,34.355279575,16.025170279,19.016615078,66.806972101,3.1844618801999998,70.151828847
256,08035,Colorado,Douglas,17.1018299172589,4.4641449772,2.5,3.3421093307,14.909168482,9.395423427799999,10.564399421000001,11.980626697,2.8613260824,90.806988353
257,08037,Colorado,Eagle,32.40979160229341,13.754270876,8.1,3.5153954471,21.672084688,15.228746915,18.223105308,37.185203037,2.7315160051999996,74.909090909
258,08039,Colorado,Elbert,19.984035431043363,8.4071070389,7.2,3.9485348937,14.692982456,10.493617983,13.535589265,21.350364964,2.8403395041,86.976744186
259,08041,Colorado,El Paso,42.149036976001646,9.3010872497,13.2,4.1735338854,27.276902887,13.914673187,16.008103337999998,37.86084137,3.9361108804000002,76.55364320300001
260,08043,Colorado,Fremont,56.6510454217736,10.464104091,22.1,4.4813823194,31.405284606,12.637097745999998,14.670750383,57.12888715,5.2014078999,86.44067796600001
261,08045,Colorado,Garfield,36.28334534967557,16.581583377,11.4,3.6151458721,19.276866420999998,12.795657231,21.473278767,46.741034387,3.2113057668000002,83.69047619
262,08047,Colorado,Gilpin,25.305558416589424,4.5276554087,10.1,3.2568341754000003,14.712643678,15.825688073,23.505976095999998,35.245901639,2.5462342536,81.481481481
263,08049,Colorado,Grand,26.0016479555052,11.579678507999999,11.7,3.6549183061000003,25.720789074000002,11.57744976,15.371329879000001,29.054441260999997,2.6822627811,84.732824427
264,08051,Colorado,Gunnison,39.76207642393655,11.652794293,10.4,4.2662311798,29.848171153000003,16.552688841,20.456273764000002,24.119633381999996,2.5880857247,95.973154362
265,08053,Colorado,Hinsdale,33.577951728636656,11.294117647,17.0,4.3442622951,30.303030303000003,9.2391304348,18.75,37.5,2.614379085,100.0
266,08055,Colorado,Huerfano,65.32598619837263,9.011880614299999,37.4,4.7574179484,37.367915466,10.6431603,16.293929712,70.897435897,6.529209622000001,86.79245283
267,08057,Colorado,Jackson,37.413739829024614,14.81042654,20.0,4.0333438047,10.931174089,12.474012474,10.569105691,55.376344086,2.6239067055,100.0
268,08059,Colorado,Jefferson,30.72407045009784,7.7734277201,8.0,3.9888210274,24.466776583,13.000908538,14.046689152999999,31.941410471999998,3.0271479946,85.347083269
269,08063,Colorado,Kit Carson,36.62666941325917,17.029352227,20.1,3.4837364798,33.054159686999995,9.9495313627,10.756302520999999,60.953058321,2.0280811232,89.130434783
270,08065,Colorado,Lake,42.72238816218629,13.84305835,18.5,4.894049943500001,32.410423453,12.260896833,12.980769230999998,58.45410628,2.6358806702,55.357142857
271,08067,Colorado,La Plata,28.651251416211764,12.82546935,10.8,4.121813395,20.557723422000002,11.818570005,14.672529507,33.362653933000004,3.0257704652,80.182232346
272,08069,Colorado,Larimer,34.55814193016789,8.3910381335,8.5,4.4448311869,24.084568114,15.705329634000002,17.085743517,33.774631798,2.8130541519,82.692863334
